"id";"execution_time";"resources_used";"dataset_content";"strategy_param";"num_kernels";"num_branches";"tree_depth";"pruned_branches";"file_name";"boundary";"optimal_solution";"div_conq";"sw_size";"kernel_remainder";"alpha";"num_formulae"
69;3.98703;"37360 KB";"[""(A2||A0)&&(A2||A0)"", ""!A0&&!A1"", ""A0||!A1"", ""!A2&&A1"", ""!A1&&A2"", ""((A2&&A2)&&A1)||A0"", ""!(!A2)"", ""A0"", ""!A1"", ""!(A2&&A0)""]";"2";16;27;6;12;"data/SRS/Dataset_A/sig3_5_15/srs_106.txt";0.995635;"[""!A0&&!A1"", ""A0||!A1"", ""!A1&&A2"", ""!A1"", ""A0"", ""!A2&&A1""]";1;10;"kernel";"A0&&!A0";10
70;9.75945;"37512 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"0";39;38;8;0;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";14
71;5.28557;"37548 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"0";29;28;8;0;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";14
72;4.9057;"37332 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"0";29;28;8;0;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";14
73;3.06876;"37424 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"1";7;11;4;5;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";2.0;"[""!(A2||A0)"", ""!(!A0)""]";1;1;"kernel";"A0&&!A0";14
74;0.795423;"37132 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";2.0;"[""!(A2||A0)"", ""!(!A0)""]";1;5;"kernel";"A0&&!A0";14
75;0.73235;"37208 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";2.0;"[""!(A2||A0)"", ""!(!A0)""]";1;10;"kernel";"A0&&!A0";14
76;1.23788;"37404 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"2";3;4;2;2;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.225;"[""!(A2||A0)"", ""!(!A0)""]";1;1;"kernel";"A0&&!A0";14
77;1.29815;"37488 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"2";4;6;3;3;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.225;"[""!(A2||A0)"", ""!(!A0)""]";1;5;"kernel";"A0&&!A0";14
78;1.20963;"37420 KB";"[""!(A0&&A1)"", ""((A1||A1)||A2)&&A1"", ""A0||A2"", ""!A1||(A2&&A1)"", ""(A0||A1)||(A1&&!A1)"", ""A1||(A0&&A2)"", ""!(!A0)"", ""(A1&&A1)||!A1"", ""(A1&&A1)||A0"", ""(A0||A1)||A0"", ""A2||!A0"", ""!(A2||A0)"", ""((A1||A1)||A0)||!A2"", ""A2||A0""]";"2";4;6;3;3;"data/SRS/Dataset_A/sig3_5_15/srs_107.txt";0.225;"[""!(A2||A0)"", ""!(!A0)""]";1;10;"kernel";"A0&&!A0";14
79;10.2314;"37560 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"0";54;53;10;0;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";13
80;8.38026;"37608 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"0";58;57;10;0;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";13
81;9.9008;"37584 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"0";70;69;10;0;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";13
82;5.5349;"37600 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"1";20;26;7;7;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";6.0;"[""(A1&&A1)&&A0"", ""((A1&&A1)||A1)||(A0||A1)"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;1;"kernel";"A0&&!A0";13
83;2.67145;"37432 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"1";12;17;6;6;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";6.0;"[""((A1&&A1)||A1)||(A0||A1)"", ""(A1&&A1)&&A0"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;5;"kernel";"A0&&!A0";13
84;3.92861;"37356 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"1";16;25;7;10;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";6.0;"[""((A1&&A1)||A1)||(A0||A1)"", ""(A1&&A1)&&A0"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;10;"kernel";"A0&&!A0";13
85;4.00204;"37500 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"2";15;20;7;6;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";1.81859;"[""(A1&&A1)&&A0"", ""((A1&&A1)||A1)||(A0||A1)"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;1;"kernel";"A0&&!A0";13
86;4.29412;"37428 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"2";19;29;9;11;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";1.81859;"[""((A1&&A1)||A1)||(A0||A1)"", ""(A1&&A1)&&A0"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;5;"kernel";"A0&&!A0";13
87;5.19967;"37428 KB";"[""A0&&A1"", ""!(A0||A2)"", ""A0||A2"", ""A0||(A0||A0)"", ""A0||!(A1&&A1)"", ""!A1&&(A0&&A2)"", ""!A0"", ""!A1"", ""!(!A2)"", ""((A1&&A1)||A1)||(A0||A1)"", ""!(A1||A1)||A2"", ""(A1&&A1)&&A0"", ""!(A2&&A1)""]";"2";21;35;9;15;"data/SRS/Dataset_A/sig3_5_15/srs_108.txt";1.81859;"[""((A1&&A1)||A1)||(A0||A1)"", ""(A1&&A1)&&A0"", ""!A1&&(A0&&A2)"", ""A0||(A0||A0)"", ""!(A0||A2)"", ""A0&&A1""]";1;10;"kernel";"A0&&!A0";13
88;0.573116;"36980 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"0";4;3;2;0;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";6
89;0.58525;"36804 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"0";4;3;2;0;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";6
90;0.561979;"36956 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";2.0;"[""!A1"", ""A0&&A0""]";1;1;"kernel";"A0&&!A0";6
91;0.554628;"36872 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";2.0;"[""!A1"", ""A0&&A0""]";1;5;"kernel";"A0&&!A0";6
92;0.584743;"36884 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"2";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";1.16667;"[""(A2||A1)&&A1"", ""A0&&A0""]";1;1;"kernel";"A0&&!A0";6
93;0.564581;"36668 KB";"[""A0&&A0"", ""A2||A2"", ""!A1"", ""!(!A2)"", ""A2"", ""(A2||A1)&&A1""]";"2";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_109.txt";1.16667;"[""(A2||A1)&&A1"", ""A0&&A0""]";1;5;"kernel";"A0&&!A0";6
94;0.707835;"37172 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"0";4;3;2;0;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";5
95;0.565428;"36828 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"0";4;3;2;0;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";5
96;0.67067;"37088 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";2.0;"[""(A1||A0)||A0"", ""A0&&(A2||A1)""]";1;1;"kernel";"A0&&!A0";5
97;0.541361;"36800 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"1";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";2.0;"[""(A1||A0)||A0"", ""A0&&(A2||A1)""]";1;5;"kernel";"A0&&!A0";5
98;0.688597;"36988 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"2";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";0.533333;"[""!(A1||A0)"", ""A0&&(A2||A1)""]";1;1;"kernel";"A0&&!A0";5
99;0.521713;"36864 KB";"[""!(A0&&A1)"", ""(A1||A0)||A0"", ""A0&&(A2||A1)"", ""A2||(A2&&A1)"", ""!(A1||A0)""]";"2";3;3;2;1;"data/SRS/Dataset_A/sig3_5_15/srs_11.txt";0.533333;"[""!(A1||A0)"", ""A0&&(A2||A1)""]";1;5;"kernel";"A0&&!A0";5
100;0.68417;"37172 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"0";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";12
101;0.701081;"37136 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"0";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";12
102;0.868806;"37360 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"0";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";12
103;0.699813;"37124 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"1";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";3.0;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;1;"kernel";"A0&&!A0";12
104;0.69708;"37020 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"1";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";3.0;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;5;"kernel";"A0&&!A0";12
105;0.871603;"37312 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"1";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";3.0;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;10;"kernel";"A0&&!A0";12
106;0.700213;"37192 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"2";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.866667;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;1;"kernel";"A0&&!A0";12
107;0.695518;"37188 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"2";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.866667;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;5;"kernel";"A0&&!A0";12
108;0.845151;"37540 KB";"[""(A2&&A2)||(A1&&A1)"", ""(A1&&A0)&&(A0||A0)"", ""A0||A0"", ""!A0"", ""A0"", ""A1"", ""!A2"", ""(A1||A0)&&!A2"", ""A2||A1"", ""A1||A0"", ""!(A1&&A0)"", ""A1||(A0||A2)""]";"2";4;3;3;0;"data/SRS/Dataset_A/sig3_5_15/srs_110.txt";0.866667;"[""A0"", ""A0||A0"", ""(A1&&A0)&&(A0||A0)""]";1;10;"kernel";"A0&&!A0";12
109;2.01071;"37476 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"0";10;9;5;0;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";9
110;1.63924;"37544 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"0";10;9;5;0;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";9
111;1.3033;"37372 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"1";4;5;3;2;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";2.0;"[""!(A1||A0)"", ""A0""]";1;1;"kernel";"A0&&!A0";9
112;0.98336;"37520 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"1";4;5;3;2;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";2.0;"[""!(A1||A0)"", ""A0""]";1;5;"kernel";"A0&&!A0";9
113;1.71914;"37272 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"2";5;7;4;3;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";0.47619;"[""!(A1||A0)"", ""A0""]";1;1;"kernel";"A0&&!A0";9
114;1.25752;"37504 KB";"[""A1&&A2"", ""!A2||A2"", ""A1&&A1"", ""A0"", ""A2"", ""A1||(A2&&A2)"", ""A1||A0"", ""A2&&A1"", ""!(A1||A0)""]";"2";5;7;4;3;"data/SRS/Dataset_A/sig3_5_15/srs_111.txt";0.47619;"[""!(A1||A0)"", ""A0""]";1;5;"kernel";"A0&&!A0";9
115;3.93814;"37612 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"0";15;14;5;0;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";10
116;2.84091;"37392 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"0";15;14;5;0;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";10
117;2.31695;"37624 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"0";13;12;5;0;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.0;"[]";1;10;"kernel";"A0&&!A0";10
118;3.79853;"37536 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"1";11;14;5;4;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";4.0;"[""!A2"", ""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""A1&&(A2&&!A0)""]";1;1;"kernel";"A0&&!A0";10
119;2.71253;"37540 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"1";11;14;5;4;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";4.0;"[""!A2"", ""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""A1&&(A2&&!A0)""]";1;5;"kernel";"A0&&!A0";10
120;2.17729;"37328 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"1";9;12;5;4;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";4.0;"[""!A2"", ""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""A1&&(A2&&!A0)""]";1;10;"kernel";"A0&&!A0";10
121;3.01634;"37404 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"2";9;10;4;2;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.875;"[""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""!A2"", ""!(A1&&A2)""]";1;1;"kernel";"A0&&!A0";10
122;2.1338;"37624 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"2";9;10;4;2;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.875;"[""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""!A2"", ""!(A1&&A2)""]";1;5;"kernel";"A0&&!A0";10
123;1.66201;"37472 KB";"[""!A1||A1"", ""A1||A2"", ""!(A1&&A2)"", ""!A0"", ""A1&&(A2&&!A0)"", ""!A2"", ""(A2&&A0)&&A0"", ""(A0&&A1)&&A0"", ""!(A2&&A0)"", ""(A2||A2)&&(A2||!A1)""]";"2";7;8;4;2;"data/SRS/Dataset_A/sig3_5_15/srs_112.txt";0.875;"[""!A2"", ""(A0&&A1)&&A0"", ""(A2&&A0)&&A0"", ""!(A1&&A2)""]";1;10;"kernel";"A0&&!A0";10
124;0.287302;"36700 KB";"[""!(A0&&A2)"", ""A0||A0"", ""A0||A2"", ""!A0"", ""(A1&&A2)||A2"", ""(A0||A2)||A0""]";"0";2;1;1;0;"data/SRS/Dataset_A/sig3_5_15/srs_113.txt";0.0;"[]";1;1;"kernel";"A0&&!A0";6
125;0.317178;"36640 KB";"[""!(A0&&A2)"", ""A0||A0"", ""A0||A2"", ""!A0"", ""(A1&&A2)||A2"", ""(A0||A2)||A0""]";"0";2;1;1;0;"data/SRS/Dataset_A/sig3_5_15/srs_113.txt";0.0;"[]";1;5;"kernel";"A0&&!A0";6
126;0.284487;"36652 KB";"[""!(A0&&A2)"", ""A0||A0"", ""A0||A2"", ""!A0"", ""(A1&&A2)||A2"", ""(A0||A2)||A0""]";"1";2;1;1;0;"data/SRS/Dataset_A/sig3_5_15/srs_113.txt";1.0;"[""A0||A0""]";1;1;"kernel";"A0&&!A0";6
